text,first_frame,avg_confidence
[36.|5] Infernal Shaco (Diana) Is egencary,4170,0.7211976849575318
38 1.30 352,4170,0.7575271974164902
184 661,4200,0.8759428560733795
1.30 2l3s%,4200,0.4646489481458942
356,4200,0.9999950445645353
"[35,51] OMGBulbash (Fiora): 13s",4230,0.7298340690468839
"[35,54] Infernal Shaco (Diana) on the way",4230,0.7994607326881231
[36.12] OMGBulbash (Fiora) has targeced the Inhibizor Turret,4230,0.4700157808430846
[36:[5] Infernal Shaco (Diana) legendary',4230,0.7631989461435846
[36;|8] Ally team has scored an Dcc!,4230,0.4209498741902007
[36;3 I] StormX7 (Vayne) has targeted the Red Inhibitor,4230,0.5538769135398975
[36.45] [All] Infernal Shaco SHECO (Diana): report diana Malde gameimpact pls,4230,0.5440153369859438
809,4230,0.9994209934011556
[35 54] Upeai Dcaa (Diwaaliron the ant,4260,0.08279430989392729
[36 Ir2] Crlsbullash (Fitva] f Eresee  the,4260,0.10664869114792104
I3b 5] 'un-TNal (Dianallis |egchun-y,4260,0.10306806665222269
[3o-l8]_Aly teamlnas  cored Jn acel,4260,0.03143623402653663
8635] Eut (Yayte has targered the ?eotbbiou,4260,0.17959878928756065
J Interial Shaco THECO (Diana): report diana no gamncimpact pls,4260,0.26680478785422124
Der]eevawas [ Ten Atr ~aimed DMCBulbash (Fiora) y bounty nean,4260,0.08723512791722228
Q1 150g),4260,0.373289030122126
1000 50,4260,0.6767914580201949
184 783,4260,0.7684623705870932
594,4260,0.9999957328192642
[36:/5] Infernal Shaco (Diana) legendary',4290,0.7752978610037817
[36;18] Ally team has scored an acel,4290,0.5072136894988826
[36.45] [All] Infernal Shaco SHECO (Diana): report diana no gameimpact pls,4290,0.6959004101983939
[36.51] Ghostrowas (Teema) has claimed OMGBulbash (Fiora) bounty- (Team,4290,0.6512309440688935
Gold: I50G,4290,0.7261740915698438
"[37,04] Infcrnal Shaco (Diana) on the way",4290,0.8981932436067415
[37:/2] Infernal Shaco #HECO (Diana): watch,4290,0.34371790721624657
1000 5 0 ,4290,0.5197356101125479
448,4290,0.8779363632202148
Gold: I50G),4320,0.604956140089177
"[37,04] Infernal Sharo (Diana) on the way",4320,0.8094915153883451
[37;12 Infernal Shaco $HECO (Diana); watch,4320,0.7959998669244011
[37.19] OMGBulbash Pisun (Fiora): lol,4320,0.6992354840062847
[37.20] Infernal Shaco (Diana) is on the way,4320,0.7312928662269665
[37;21] StormX7 (Vayne); xd,4320,0.4850572459615989
[37;26] OMGBulbash (Fiora) signals to be careful,4320,0.8565154626457722
[37.27] Infernal Shaco (Diana) signals everyone to fall back from the Elder Drasens',4320,0.49162448070731757
[37.26] OMGBulbash (Fiora) signals to be careful,4350,0.6254634424872568
"[37,27] Inferrial Shaco (Diana) signals everyone tO f ll back from che Ec | ""4gn",4350,0.37016674341115824
[37.35] Infernal Shaco (Diana) has targcted the Ril Scliblyy,4350,0.24980636926253363
[37.J8] StormX7 (Yayne) is on the way,4350,0.5128281395335713
[37.40] Infernal Shaco (Diana) signals that enemies are missing,4350,0.6872992160951192
[37.41] StormX? (Vayne}; we can do this,4350,0.4165762678227125
[37.43] Thc enemy Icam has slain thc Elder Dragon!,4350,0.7307610463163613
[37.45] StormX7 (Vayne}: XD,4350,0.46688690902737423
[37.41] StormX7 (Vayne): we can do this,4380,0.6332802032986582
[37*43] The enemy team has slain thc Elder Dragon!,4380,0.7281897475858493
[37.45] StormX? (Yayne); XD,4380,0.405759766099675
[37.50] StormX7 (Vayne) on che way,4380,0.6392206087679213
[37.51] StormX7 (Vayne) on che way,4380,0.6598950185429542
"[37,53] Infernal Shaco (Diana) is legendary'",4380,0.6744025134828595
"[37,54] OMGBulbash Pisun (Fiora): hold ports",4380,0.7912258052794543
[37.56] Infernal Shaco (Diana) asking for assistance,4380,0.7185267080249417
144 729,4380,0.7756029069423676
[38; | I] StormX? (Vayne) signals that enemies are missing,4410,0.5738528793977654
[38;|2] StormX? (Vayre) signals that enemies are missing,4410,0.5304604620078325
[38:|2] Infernal Shaco (Dianaj on the way Urernol Shaco Shco,4410,0.5391456203760288
[38:/2_ StormX? (Vayne) signals that enemies are missing OooiTci,4410,0.4839691720670442
[38;| 3] Infcrnal Shaco (Diara) on the way,4410,0.6426045622084032
[38;| 3] StormX7 (Vayne) signals that enemies are missing,4410,0.8217378032757713
[38.| 5] PzA lenoxBlack (Lissandra} : gi,4410,0.34960881983022657
[38:/2] Infernal Shaco (Diana) is on the way,4440,0.9113738217341145
[38;|2] StormX7 (Vayne) signals that enemies are missing,4440,0.8542617374665324
[38;| 3] Infernal Shaco (Diana) on the way,4440,0.8396222529832482
[38:| 3] StormX7 (Vayne) signals that enemies are missing,4440,0.6639644752153159
[38:/5] PgA lenoxBlack (Lissandra): gi,4440,0.5358342516328126
[38; |7] StormX7 (Vayne): this champ,4440,0.6430461660762719
"[38,26] Infernal Shaco (Diana) has shutdown Ghosttcwas (Teemo) and claimed",4440,0.7018257745008972
4000,4440,0.6710585355758667
[38: / 3] Infernal Shaco (Diana) on the way,4470,0.8567908180395267
[38; | 3] StormX7 (Vayne) signals that enemies are missing,4470,0.6966121529956353
[38;| 5] PgA lenoxBlack (Lissandra): gi,4470,0.4967807643455034
[38.17] StormX7 (Vayne): this champ,4470,0.628300108782516
[38.26] Infernal Shaco (Diana) has shutdown GhostEowas (Teema| and claimed,4470,0.542011243591436
"[38,39] Infernal Shaco (Diana): 16279 Gold",4470,0.8146239094462457
[38.43] PgA lenoxBlack (Lissandra): 57 Gold,4470,0.6988877257283934
1000*6 2,4470,0.6466442270590711
630,4470,0.9999504457934018
cheir bounty! (Team Gold: J0OG),4500,0.45675321465285795
"[38,43] PgA lenoxBlack (Lissandra); 57 Gold",4500,0.9310666844685507
[38.46] Infernal Shaco #HECO (Diana}: xD,4500,0.6191536478171529
[38.51] OMGBulbash Pisun (Fiora): well gor inhib plus curret XD,4500,0.47389688481963793
"[38,55] OMGBulbash Pisun (Fiora): lets froup mid nov",4500,0.5843687059649423
"[38,55] Infernal Shaco #HECO (Diana); see no difference",4500,0.6207650761341743
[38.58] Infernal Shaco (Diana) signals that enemies are missing,4500,0.7191276338998922
1000*B1,4530,0.5433695690844764
517,4530,0.8991310997295541
[38.5!] OMGBulbash Pisun (Fiora): well got inhib plus turret XD,4560,0.7152153285962458
[38.55] OMGBulbash Pisun (Fiora); lets froup mid now?,4560,0.8865275866578699
[38.55] Infernal Shaco $HJCO (Diana): see no difference,4560,0.7054530131114659
[39.0 Infernal Shaco (Diana) signals that enemies are missing,4560,0.9261630250743742
"39,02 Infernal Shaco (Diana) signals that enemies are missing",4560,0.7590650140409149
[39.24] OMGBulbash Pisun (Fiora): group?,4560,0.9642315885262449
[39.27] princeoftromso (Morgana) asking for assistance,4560,0.9944964941754625
[38.55] Infernal Shaco $HZCO (Diana): see no difference,4590,0.5265562648577113
"[38,58] Infernal Shaco (Diana) signals that encmies are missing",4590,0.6757869021416629
[39.01] Infernal Shaco (Diana) signals that enemies are missing,4590,0.7899543214976251
[39.02] Infernal Shaco (Diana) signals that enemies are missing,4590,0.8033272770203896
"39,27 Dinccottbash;o , (Morgana) asking for assistance",4590,0.6887385302641809
39;39] (Fiora) on the way,4590,0.7595785440626516
[39.43] OMGBulbash Pisun (Fiora): wann wait mel,4590,0.7254045305183805
"1,30 45*",4590,0.6444595941180695
[38.58] Inferrial Shaco (Djaria) sigunals that ereries are missing,4620,0.4405460290543238
[39 01] Infernal Shaca 'Diana) signals that cncmies are missing,4620,0.4676690441601664
[39.02] Infernal Shaco Diana) signals that enemies are missing,4620,0.9422694200305308
[39.24] OMGBulbash Pisun (Fiora;: group?,4620,0.6255872150288068
"[39,39] OMGBulbash (Ficra} is on the way",4620,0.6056816965012454
[39.43] OMGBulbash Pisun (Fiora): wann Wait Me?,4620,0.5488553161266081
[39.58] OMGBulbash Pisun (Fioral Jt nor,4620,0.45755005800723847
1000966,4620,0.29514918796687867
[39.27] princeoftromso (Morgana) is asking for assistance,4650,0.8219029609988796
[39.39] OMGBulbash (Fiora) on the way,4650,0.7320443310834743
[39.58] OMGBulbash Pisun (Fiora): or not,4650,0.9822590555481161
[40.04] StormX7 (Vayne) signals to be careful,4650,0.6848881790684501
"[40,07] StormX7 (Vayne): Heal 455",4650,0.761124838479338
[40:/ !] Infernal Shaco (Diana) signals to be careful,4650,0.45517695554467236
[39.43] OMGBulbash Pisun (Fiora): wann wait me?,4680,0.7434362447828695
"[39,58] OMGBulbash Pisun (Fiora): or not",4680,0.7666607974629851
"[40,04] StormX7 (Vayne) signals to be carclul",4680,0.7603547917530387
[40.07] StormX7 (Vayne): Heal 455,4680,0.6465839866796436
[40:/ I] Infernal Shaco (Diana) signals to be careful,4680,0.5996507997810069
[40:16] OMGBulbash (Fiora} on thc way,4680,0.6297549410591453
"40,29] Inferral Shaca $HECO Diana): Rwe Jose",4680,0.37605298839297646
[40.J0] Infernal Shaco #HECO (Diana): i T 50,4680,0.4721745569931999
000,4680,0.992117458862063
[40.07] StormX7 (Vayne): Heal 45s,4710,0.5733325135796874
[40:| 1] Infermral Sharo (Diara) signals to be careful,4710,0.2814149076020202
[40:16] OMGBulbash (Fiora) on the way,4710,0.7582571489655776
[40.29] Infernal Shaco #HECO (Diana}: if we lose,4710,0.6592171064191684
[40.30] Infernal Shaco $HFCO (Diana): i am s0,4710,0.29035577207664937
"[40,31] Infernal Shaco $HECO (Diana): tilted",4710,0.6136059276030812
"[40,39] PgA lenoxBlack (Lissandra}; don t know Ifwc will losc or win",4710,0.5118054516079946
[40.46] OMGBulbash Pisun (Fiora): we will win,4710,0.7765849084368113
100095,4710,0.4933370911764177
"[40,51] PgA lenoxBlack (Lissandra); but an advice for your next game; try to",4740,0.7166479669245123
don't take all kills,4740,0.8241732394360641
[40.53] Infernal Shaco $HECO (Diana): next ace,4740,0.6347112533925268
[40.54] Infernal Shaco $HRCO Diana): GG,4740,0.7388221944388806
"[40,54] Enemy inhibitor respawning soon",4740,0.785015928659799
[4I;00] Infernal Shaco #HECO (Diana); xD,4740,0.6101382841551215
[41.01] PgA lenoxBlack (Lissandra): your team will be helpfull with kills,4740,0.31331630304975183
1000110,4740,0.34612248364923387
100070,4770,0.48198349686275926
[41.19] StorrnX7 (Vayne) on the way,4800,0.5728645231156346
[41.22] OMGBulbash Pisun (Fiora); bait?,4800,0.6608233676564401
[41.22] Infernal Shaco (Diana) on the way,4800,0.8923230119788005
[41.23] Infernal Shaco (Diana) on che way,4800,0.799985526389296
{4357= Infernal Shaco (Diana) egencary,4800,0.5172047877372871
Infernal Shaco (Diana) on thc way,4800,0.6006478801157156
{41 {25] Infernal Shaco (Diana) is on the way,4800,0.48507693798573115
28] StormX7 (Vayne) on the way,4800,0.8359944308586147
[4/.25] Infernal Shaco (Diaria) is on the way,4830,0.5350237748822277
[41.25] Infernal Shaco (Diana} is on the way,4830,0.6803378597868371
[4/.28] StormX7 (Vayne) on the way,4830,0.7108472433094085
[41.36] OMGBulbash (Fiora) has targeted che Red pgibitor,4830,0.4224825602395169
[41.42] Merte er MILF (Ezreal) on a killing spreel y,4830,0.5547031265304748
[41.45] Infernal Shaco (Diana) has shutdowri MLd er HILF (Ezreal) and claimed,4830,0.37046911073250227
their bourty' (Tcam Gold; 300G),4830,0.5685567309020888
[41.46] [All] StormX7 (Vayne):,4830,0.5977806137656906
[41.46] [All] StorX (Vayne):,4860,0.5127608796870554
"[41 ,48] Infernal Shaco (Diana) has targcted the Nexus Trt4",4860,0.22870608374792856
[4/.49] Infernal Shaco (Diana) is on che way,4860,0.7138401533292167
[41.50] Infernal Shaco (Diana) on che way,4860,0.8052912545825848
[4/.50] Infernal Shaco (Diana) on the way,4860,0.679038313624754
[41.51] Infernal Shaco (Diana) on the way,4860,0.8654052494356681
[4158] [All] PgA lenoxBlack (Lissandra): Lose more time on me ?),4860,0.5871785826178239
[41.58] [Allj Mecte MILF Snuss Ezreall You are bad,4860,0.820820640186003
1000 U,4860,0.4983236075431332
144 661,4860,0.9997948022814371
[4/ 5/] Infertial Shaco (Diaria) is on the way,4890,0.26497334758744884
"[41,58] [Al] PgA lenoxBlack (Lissandra); Lose more time on me ?)",4890,0.4681844610384908
[41.58] (AilJ Mtte PlILF Snuss  Ezleaik} you are bad,4890,0.1643230859251012
[42.02] ScormX7 (Vaynel:,4890,0.5598545353698431
[42.03] [All] StormX7 (Vayne):,4890,0.5665828903505509
[42.07] [All] StormX7 (Vayne): better than you,4890,0.48295179065119587
[42.12] [Ailj MAatcer MI = Snuss Ezreal) nah dude,4890,0.14405792857093871
[42.14] OMGBulbash (Fiora} on the way,4890,0.8992430946510097
[42.07] [All] StoriX7 (Vayue): better chan you,4920,0.4527200405475196
[42.12] LAll] Mecte ErMiF Sniiss IEareall) nah dude,4920,0.23655500602834634
[42.14] OMGBulbash (Fiora) on the way,4920,0.8232156690111041
[42.19] Infernal Shaco (Diana) has claimed FSerrralheir 0 (Oriutz s bountyl (Teard,4920,0.20725842309378018
Gcld: I50G},4920,0.4968672493797939
[42.22] [All] StormX7 (Vayne): vayne ezreal,4920,0.8454139216436345
[42.27] [All] PgA lenoxBlack (Lissandra): gg WP xD Such an easy win ;0,4920,0.6192251069981082
[42.29] [Allj 'erte er ML? Snuss (Ezreal) Co counter me,4920,0.4249571180251543
